articleID;cites
60551;42526|4779237|68876|28509|56060
60552;64869|60842|4766084|4782044|4770135
60553;72654|63149|4802494|4768621|253176
60554;173723|67273|74737|47549|28473
60555;4761246|4801584|68716|4799067|59603
60556;0|71721|4789111|4762400|53485
60557;44069|61173|4783325|4779643|4787987
60558;46444|4802315|802433|52100|32189
60559;54124|4786566|50959|4789528|4797059
60560;4803360|4769511|4782299|4785720|51576
60561;1396838|76307|4772835|49408|4780161
60562;38162|4796072|41059|4761598|55333
60563;36288|60253|4796911|46406|57265
60564;42420|71086|32494|72888|35643
60565;33611|30276|4773763|4776692|4769264
60566;1289228|28058|4803500|54332|4778827
60567;46703|38834|75441|4784260|53272
60568;65468|4803615|1313544|69030|4778743
60569;73517|4798511|38106|55524|4783760
60570;4785626|31371|801987|4798024|802237
60571;4774446|4789103|4801286|52962|4798965
60572;4770239|38489|4761784|69592|36584
60573;75365|4764701|4797954|70912|4772043
60574;4801564|36915|4774097|4762983|48886
60575;73295|31009|70386|53035|48037
60576;33813|67117|4785865|4770317|4765562
60577;173329|255888|802039|4796805|4800891
60578;56861|4796431|4774454|4779359|4774860
60579;4796415|4764396|76430|74663|4786855
60580;4783767|4803197|4793021|4783976|75683
60581;75288|72859|75605|4784936|4799894
60582;4778920|4772576|67156|48786|74587
60583;66259|4797934|4780722|45056|64558
60584;4795673|55458|64046|74949|4781418
60585;4789704|4787009|4800589|4798239|4787727
60586;4768456|4767831|54047|39940|56953
60587;44941|35830|33151|37716|63465
60588;4763453|803545|72512|4793379|4790115
60589;28043|4765229|39135|4762777|50630
60590;65766|75026|4789106|37702|50334
60591;4782094|4767680|4799459|58348|63644
60592;4774686|4799583|31571|4780821|4778448
60593;53320|1330789|4797753|62168|4789714
60594;33465|4766910|66460|257297|50642
60595;53251|59812|35962|37841|46582
60596;45334|30064|68748|4778634|29367
60597;33170|4782681|53456|33696|4799644
60598;4779362|4785713|4764650|42556|53624
60599;4784174|4774789|4796807|54991|4784325
60600;74644|4797067|4785635|28234|4777715
60601;64812|4772636|43701|44976|69015
60602;56233|31360|4773554|59861|32116
60603;42588|76693|4792382|801709|33349
60604;4782392|38235|4788113|4789306|68046
60605;47914|4785571|803054|48663|4789532
60606;4800290|4772760|4787340|56215|44485
60607;4769625|4769236|59012|30571|4773822
60608;1424360|4784642|4803430|4773264|46874
60609;4776224|4774082|4775286|802661|44797
60610;35411|4778451|58794|51559|55659
60611;57525|801698|4766241|4765676|74193
60612;802190|4784832|65000|4784068|4782126
60613;73724|4770500|58560|74989|57180
60614;61739|30057|38029|257898|4795902
60615;44512|66578|4775183|4778526|4796158
60616;50781|255052|46904|4773724|4774291
60617;69491|4772642|4787362|57836|4768163
60618;4788641|1267311|57731|46684|4790725
60619;59852|35196|56714|46427|4790603
60620;43141|35152|4781281|4793552|4794779
60621;4774672|52101|4760707|222|4781640
60622;75179|4773268|76676|55367|50330
60623;4788579|56196|59823|55726|4782506
60624;4798886|46006|56014|4785579|37325
60625;1305033|65051|61149|4776991|4773100
60626;4774378|4771409|4763311|43067|4796163
60627;36933|65446|50860|4798249|45411
60628;4766694|4803594|4772585|4784791|69512
60629;66858|49394|29743|4764767|35447
60630;63606|37871|4775128|73832|4794104
60631;60358|4766230|4784533|4760493|4765176
60632;4777334|61092|67635|254744|70455
60633;4767335|4779683|4764569|74022|4799459
60634;4765497|1394880|70461|4779986|40843
60635;64240|4793311|4785693|4798312|4783813
60636;4760885|4779107|53774|4790865|4772202
60637;62555|4791643|4767372|58949|4765932
60638;4780748|43868|65186|65460|4775005
60639;43769|31155|66268|4795227|47503
60640;62700|37093|4763298|60471|69873
60641;4793080|4777642|4791541|62050|62428
60642;30679|56791|65033|4780921|43691
60643;76776|4793829|39102|1422225|254926
60644;37561|53413|55130|61262|60369
60645;52017|4778409|56156|67696|4780431
60646;4802957|174224|29296|62960|43452
60647;31969|40501|4788822|257417|4795661
60648;53068|1458712|4780410|4776208|4784158
60649;4785443|4781497|29491|58065|74364
60650;61226|4761415|4776847|4787171|38116
60651;173007|72765|28405|4779779|4788797
60652;4780074|4786921|4789219|73148|4794629
60653;4761598|4792202|63635|4789852|71849
60654;76087|4764893|54318|34571|51943
60655;38831|4771519|70155|55432|4787890
60656;72770|1459654|47995|57283|40088
60657;31436|4791239|4797161|4791407|4777370
60658;61070|4798885|4777290|126592|57709
60659;4786464|76624|4783554|61691|36899
60660;28711|47408|49923|4798938|2257236
60661;38749|4792875|44180|4783068|69175
60662;4764326|54250|32722|69802|62048
60663;34127|32616|77130|1407781|37517
60664;48134|4783179|32454|4793197|37230
60665;36393|4794118|58098|49798|72967
60666;49982|39358|33074|68661|70307
60667;71463|54096|75285|4769060|4772109
60668;64269|60351|44924|4784742|4774974
60669;55669|4761034|4777367|4774042|4773930
60670;4765199|55308|52117|67688|61695
60671;4789317|4790088|4769793|4792310|30618
60672;4781849|51248|72768|4791263|61534
60673;54781|4767091|56707|33504|4763606
60674;4780925|58100|51355|4772785|55401
60675;69603|4799856|4774919|57865|4793639
60676;47481|4801190|4800533|4763680|4770144
60677;4766146|32211|4770386|256072|4773694
60678;41292|4793430|30036|62850|29310
60679;56255|4777027|65758|4780427|43044
60680;61237|35965|4799814|4761125|63825
60681;73135|61906|47280|53009|4776120
60682;56007|42911|47823|38216|40267
60683;4791533|59841|30730|35127|69016
60684;4781251|4792276|72796|31309|4776004
60685;50413|36651|2266713|67187|4774404
60686;45291|59020|1361084|4787061|803399
60687;54557|65239|4773004|56051|54205
60688;4801501|4799737|56984|51601|66725
60689;4763240|40243|4781400|4775532|34696
60690;4766402|1481516|253344|4766302|72331
60691;4782373|40564|4800983|35210|74392
60692;40502|4778219|491|4784713|56512
60693;4767144|41635|35254|4784544|65512
60694;4781768|4801047|67685|68723|4769136
60695;40953|4793631|67750|4781408|51696
60696;4770112|4766852|174936|37212|1503635
60697;4769563|4793996|33032|35541|46309
60698;65268|61624|38535|64509|31428
60699;47474|801617|28770|76104|4776924
60700;1347370|174780|1397716|76378|62968
60701;4781518|30984|4802119|4783140|803340
60702;29540|803254|64054|65399|71773
60703;4788274|37552|4773716|4795611|70907
60704;60749|4786892|75748|51774|4773969
60705;54897|143|49306|60536|56620
60706;4799808|4791774|4779241|4781062|42563
60707;61478|4792222|4776495|58835|4796405
60708;49716|30589|1410079|4796789|1350900
60709;74765|4778928|4797470|4796394|4781622
60710;4796138|34339|30568|29460|4791607
60711;4775375|4769394|67159|4799528|4761138
60712;42718|4783153|802710|4776929|4775127
60713;4785504|4777812|4764622|4789921|58647
60714;47238|48025|801986|4761701|4776767
60715;32305|48088|4801350|4803507|38131
60716;61612|4797714|4761894|64419|4791901
60717;62772|64242|4792226|410|4786124
60718;58074|39045|4767641|4801429|4783415
60719;4781541|4778809|802307|57525|4803744
60720;44577|4783849|70189|4767864|72754
60721;72058|69012|47136|4793040|44112
60722;4796679|74560|30490|76347|37468
60723;4800061|41247|4786635|4803714|49777
60724;174484|4786847|74246|4762337|4791779
60725;4773233|4768217|63481|4796830|4792036
60726;1459159|4783812|4762623|40963|4767700
60727;4794811|802126|46906|55491|4793330
60728;75783|45549|47571|56337|30515
60729;4762412|42367|46747|33139|38076
60730;1355886|61974|4790742|4766926|4763972
60731;40169|76476|4765413|4787054|30721
60732;4771309|4795187|55542|4795879|52463
60733;29998|4782025|4788616|39046|34208
60734;4788981|74328|50327|4798566|1358835
60735;4779869|4777911|48893|63373|4763044
60736;60972|74566|75508|4770410|256730
60737;46596|56433|4761881|4799932|56730
60738;38324|4770126|56579|4799072|4767480
60739;66736|57460|52021|4792314|4780359
60740;68300|55446|4776131|51728|33016
60741;36417|4793442|61080|4781833|76392
60742;4776543|61454|70238|70767|56963
60743;74863|63794|4797374|4790805|4774158
60744;57450|74115|4764001|257883|58578
60745;4792038|42259|4793869|4773911|4779345
60746;4767080|55023|4786252|4771346|4789685
60747;35411|63506|59042|4803546|42415
60748;4779899|34974|54080|74626|4778514
60749;4770039|30818|56379|31216|4764892
60750;45336|49892|4772963|803130|31191
60751;4787810|52649|4794884|538|67042
60752;4762371|4802296|55705|43445|4792986
60753;4771268|4772649|174285|4788336|45341
60754;38976|4802583|76938|57811|4793560
60755;4773854|4794848|4788472|1441846|69500
60756;59038|56924|58898|30989|56398
60757;4793023|57002|62765|4774618|4784259
60758;4788152|36035|4765860|66758|4775869
60759;73240|43362|67285|71127|4768967
60760;254064|4789651|4790757|28737|4763046
60761;4800017|64942|4789200|62339|4793723
60762;28908|802394|4763041|4778051|4770687
60763;4779114|4786744|4799012|4767972|37956
60764;4768813|4778214|4776008|39782|48538
60765;4802456|4781880|4770982|43773|62444
60766;4798758|4797849|64526|4774950|4784467
60767;4799068|59505|4790466|4780545|4784358
60768;1295094|4789272|60064|47621|67787
60769;67413|33479|73549|45743|56982
60770;4763629|4778653|60443|42615|46995
60771;43792|4793920|64666|66375|4765774
60772;4780714|4790207|65927|42879|4791798
60773;57676|174470|4785300|4765061|174845
60774;4761345|4794829|47750|4779452|43141
60775;4778018|70809|31127|4787224|4787758
60776;43293|30556|60121|41199|4774697
60777;57718|41656|67189|59915|69958
60778;4766221|45388|4780800|4789043|53999
60779;55070|76793|51560|4776525|801865
60780;4791946|4770516|75340|4794853|4782310
60781;4786253|41427|61454|31845|4769724
60782;54349|44955|4775253|35122|4770088
60783;4768003|4765682|76702|46715|4760621
60784;42180|52700|44636|4790424|4779451
60785;4765118|4767684|4794995|4801500|4765067
60786;57292|4795816|65012|4778993|4779638
60787;4787869|49434|40381|4791488|1395673
60788;4800014|50300|4768165|4788853|75404
60789;803397|4794619|1457792|42868|30639
60790;36838|802797|48002|4788156|49126
60791;4763576|4768329|38230|4774427|46138
60792;31460|73735|4789780|4781777|4768196
60793;4772720|53890|4781439|73000|4763769
60794;38994|802492|4772658|4765533|4781868
60795;74754|32967|40834|4773267|49556
60796;37875|4796911|4774681|53905|42751
60797;4793718|75786|4803226|69524|4773103
60798;47857|4790783|41606|4799573|4798525
60799;4773483|36131|4793550|4768734|49903
60800;69039|4789692|59926|29934|4766245
60801;4767849|52993|4799403|33248|60192
60802;36961|75970|42529|64880|4803601
60803;70315|4787561|4798466|31128|64509
60804;76808|4769430|4791597|4766437|54640
60805;4765018|57307|70939|4791267|73709
60806;1464514|35757|65390|46882|173099
60807;55469|802914|75513|4773412|59884
60808;74630|4788206|4765237|4788019|4768602
60809;30051|72378|68054|4796969|37290
60810;4792769|30745|4783086|66891|4792291
60811;30867|47272|71228|64256|47700
60812;64805|4801972|52232|4762858|4785632
60813;64419|45755|4770906|4790926|72222
60814;37117|4799572|4769457|74769|4801606
60815;4778104|1441427|62420|73092|4798904
60816;43979|37730|4802862|72481|61310
60817;75073|32459|57822|4781172|4795713
60818;4792958|4775647|39179|4781111|4791299
60819;4768270|4786527|4802805|4798693|52797
60820;59398|69280|32699|40148|4768990
60821;4800534|70786|4802121|4761945|65368
60822;4768796|4770886|4800245|30226|4760488
60823;4776559|35373|35110|68457|33831
60824;4788727|4784010|45921|49761|4762142
60825;63818|4784359|33120|74112|39298
60826;4779298|4770918|69430|4797403|4797117
60827;57391|63112|4762287|4778418|1427671
60828;38872|4775021|34873|52311|4775580
60829;49418|4787735|43939|66446|76445
60830;4764146|42818|4776004|1476254|4771335
60831;75893|257469|45185|4773137|4777480
60832;4789235|33983|4770405|50402|1458712
60833;39757|4776217|4760574|803427|53676
60834;4772239|1404005|4799456|4789379|4786049
60835;38786|41705|4790155|72638|4761119
60836;4779351|4801559|4765940|45394|4777479
60837;4765442|35361|4762486|54685|4762110
60838;42874|38056|4794615|38336|4767683
60839;4782817|4786620|4773536|68925|49215
60840;32539|4794994|4795904|254948|802033
60841;4799694|126620|4782830|40285|4772080
60842;55565|4769775|4785731|64195|30827
60843;73534|67756|41247|4763901|4801512
60844;40258|4767305|4788900|60584|73593
60845;4765325|62386|69221|4782134|801966
60846;173802|52123|29939|4792088|4778669
60847;4799246|56891|4796318|4765036|53048
60848;4775138|4798460|28184|38130|4790196
60849;4784939|57620|4791527|4799863|72984
60850;172881|4800058|42474|4787362|1463700
60851;53054|30331|4795269|1518414|4793660
60852;53044|4801440|38536|53984|29756
60853;33771|4791023|4803146|46837|4763331
60854;802497|4781437|4761133|4781084|43200
60855;4793481|4765689|56692|75734|4803074
60856;59776|4797640|4775563|126618|48604
60857;43308|38960|4796883|4791458|4773329
60858;4760837|64268|4770421|4771834|28659
60859;29614|68704|49806|62687|76354
60860;4796376|61919|48465|36674|43136
60861;51496|53577|4787109|32108|47609
60862;4787693|33894|4795844|56966|4796719
60863;4761767|65436|4781232|4775545|73562
60864;4770450|4776183|60863|4761550|28405
60865;40376|4776840|803553|54134|4791659
60866;4764021|69090|4770263|35405|4764279
60867;174282|60847|4763479|4776922|4762286
60868;1449568|4794480|65444|4803540|4763534
60869;4776760|42316|4789175|59711|46957
60870;39055|4794363|4784391|4770904|60768
60871;44600|30945|55227|75203|4789872
60872;40529|68063|1341687|4782029|173036
60873;44554|4801880|1519551|55318|4803101
60874;32028|4777049|4800287|4785961|4791017
60875;39372|4775081|57927|77257|28624
60876;61572|74476|35763|41430|4777109
60877;1365707|38209|70729|4770985|4776474
60878;4794125|4801891|73817|4790437|41334
60879;4797783|75706|60452|1401879|1423431
60880;4779478|4785583|40838|63843|68032
60881;62288|45871|4768724|4771184|39717
60882;4772737|4796284|49492|36440|4799289
60883;57939|36416|4767456|802987|53401
60884;69262|4769673|74621|75392|4781721
60885;59579|46506|44576|4790513|256428
60886;4769278|76300|4791613|802303|4779579
60887;256655|4784375|55012|4777808|51877
60888;32293|50229|67066|4799330|803422
60889;4775588|62539|76256|257150|4767776
60890;4764561|4768821|47342|4800344|4777866
60891;69039|40175|4796475|4771314|46568
60892;74550|4761482|46917|4779990|76183
60893;4767838|52638|51533|4791387|37174
60894;37480|64753|4784847|54670|57318
60895;1294880|40253|803144|63445|61013
60896;57106|4780798|35971|254457|4769563
60897;172585|4797029|4795842|52652|46038
60898;1507830|68356|58329|4774490|4776801
60899;4765369|4793262|4781046|47652|56069
60900;55148|36846|76329|42709|4766147
60901;30238|43847|50379|4795135|4790258
60902;33684|4788573|4795642|53038|4769040
60903;61550|4793319|37681|75604|64030
60904;69598|68753|31163|53778|4791595
60905;37858|31691|69335|50025|50749
60906;45979|4787933|4782939|35440|66101
60907;33164|4801889|63338|4769920|64432
60908;4780056|4774998|36308|4778730|4800658
60909;48604|46218|4799891|58494|76488
60910;71132|71677|66842|4789706|41683
60911;4782199|72481|4787845|4788147|4770120
60912;4785112|1423292|803360|4794515|49818
60913;54774|4800591|4778947|59430|4784032
60914;4766474|4794106|47371|55123|801820
60915;4802480|75991|4797891|76678|465
60916;4760804|74473|4802204|4779722|4777786
60917;4776695|4800550|172502|4776625|34466
60918;4773603|49616|72592|361|62185
60919;31941|48266|4797387|56965|37099
60920;57045|69793|57482|4798055|49314
60921;1282934|58211|64210|41611|4775161
60922;4781927|60354|53170|76674|40581
60923;55407|4797121|4779407|4762416|43016
60924;4765090|4772837|4796007|4792722|70731
60925;2256401|4783470|44475|4789166|4786266
60926;54812|4769481|31655|72470|51811
60927;37107|4793544|4797474|4799162|66290
60928;47374|36879|68050|69592|802165
60929;58280|69969|39886|1293133|4768807
60930;67745|4791342|4800389|4763144|4785865
60931;4791752|36918|4796888|34826|32049
60932;61324|4775356|4765156|1498693|4791887
60933;66261|50371|4773679|1511764|52139
60934;61221|47302|75294|4776721|73224
60935;4789605|60808|44161|4765124|76682
60936;28287|4783673|69278|31863|4765703
60937;4772533|72288|62161|4802802|57967
60938;4790428|4784856|4787333|54552|803119
60939;30771|801585|53902|4784759|4792943
60940;29337|4790625|60216|4775335|35063
60941;4799629|4763643|47569|54014|4795510
60942;62729|4768077|4775670|59372|4769980
60943;32107|4784407|47834|41457|4783085
60944;42531|4769315|172229|126585|45207
60945;4790491|41516|63741|4792020|4795045
60946;4793903|1449099|4768641|71249|4763516
60947;4763409|72799|4767553|4785392|801802
60948;4783855|4786692|4800147|4778477|256410
60949;65421|4773810|41614|69431|59553
60950;43252|4786823|4782741|58905|4802199
60951;70272|1365698|4761451|4766669|62734
60952;51505|46780|30793|28036|257297
60953;254380|55541|35591|45296|44210
60954;37558|4796959|27913|75157|31667
60955;66600|4773766|64525|4779127|4784726
60956;4770752|4766881|4783244|56295|32980
60957;4797372|74535|56192|4761008|69172
60958;4786030|801832|4802900|4802384|4778355
60959;4784729|4784549|4796659|4782570|65563
60960;58278|4793832|48704|4780927|4785011
60961;45527|55125|45733|47669|4784368
60962;4767780|37149|4773834|4797969|50407
60963;4770559|75194|801881|62974|57051
60964;51413|63276|1336686|4775628|58908
