articleID;reviewerID
30840;7433056|7432981|7433091
30841;7432975|7432902|7433020
30842;7433084|7432989|7433070
30843;7433026|7433073|7433036
30844;7432985|7432927|7433066
30845;7433034|7432932|7432886
30846;7432876|7433082|7432918
30847;7432888|7432976|7433058
30848;7432993|7433060|7433004
30849;7432962|7433022|7432916
30850;7432915|7432992|7432909
30851;7432875|7433069|7433101
30852;7433002|7433028|7433065
30853;7433091|7433070|7433094
30854;7433107|7433074|7433001
30855;7432880|7433049|7432885
30856;7432947|7432894|7432969
30857;7433004|7432870|7433066
30858;7432952|7433043|7433078
30859;7433048|7432878|7432945
30860;7432952|7432909|7432976
30861;7433063|7432947|7433045
30862;7433003|7432958|7432867
30863;7432986|7433072|7432869
30864;7433074|7433026|7432871
30865;7432902|7433025|7432922
30866;7432897|7433104|7433075
30867;7433113|7433058|7432988
30868;7432891|7432986|7433029
30869;7433003|7432978|7432967
30870;7433064|7432873|7432921
30871;7433024|7432874|7433092
30872;7432970|7432897|7433098
30873;7432872|7432942|7432927
30874;7433027|7432991|7432958
30875;7433021|7433060|7433036
30876;7433009|7432915|7432904
30877;7433086|7432974|7433055
30878;7433078|7433054|7433038
30879;7432981|7432940|7433071
30880;7432914|7433031|7433010
30881;7432920|7432879|7433055
30882;7433077|7433072|7432925
30883;7432946|7432934|7433037
30884;7432978|7432932|7432946
30885;7432948|7432983|7433094
30886;7433106|7433083|7432960
30887;7433035|7433030|7432968
30888;7433056|7433074|7432911
30889;7432987|7433067|7433078
30890;7432902|7432942|7432938
30891;7432897|7433020|7432997
30892;7433097|7432938|7432913
30893;7433085|7432979|7432932
30894;7432945|7433112|7433002
30895;7433010|7432947|7432969
30896;7432896|7432943|7432980
30897;7432927|7432942|7432909
30898;7433079|7432916|7433059
30899;7432885|7432878|7432872
30900;7433088|7432930|7433010
30901;7433040|7432999|7432957
30902;7433042|7433078|7432883
30903;7432870|7433113|7433074
30904;7433033|7433089|7433051
30905;7433077|7433000|7433058
30906;7433033|7432995|7433072
30907;7432985|7433021|7433072
30908;7433108|7432971|7433057
30909;7432981|7433034|7432994
30910;7433024|7433036|7433073
30911;7432875|7433047|7432920
30912;7433084|7432947|7432969
30913;7432866|7432953|7433089
30914;7432990|7432865|7433032
30915;7432939|7432883|7433041
30916;7432914|7433100|7432930
30917;7433003|7432969|7433090
30918;7432937|7432991|7433007
30919;7432916|7432985|7433034
30920;7433020|7432973|7432877
30921;7432890|7432992|7433037
30922;7432975|7433027|7432872
30923;7432915|7432901|7432945
30924;7432867|7433086|7432946
30925;7432866|7433021|7433067
30926;7432972|7432875|7433097
30927;7432883|7432940|7432967
30928;7432928|7432960|7432893
30929;7433061|7432887|7432902
30930;7432907|7433049|7432877
30931;7433023|7432976|7432969
30932;7433059|7433031|7432953
30933;7432917|7432932|7432965
30934;7433037|7433026|7433010
30935;7432940|7432977|7432953
30936;7432972|7432958|7432900
30937;7432995|7432959|7432888
30938;7433013|7432894|7433080
30939;7433003|7433056|7433016
30940;7432991|7432874|7432976
30941;7433080|7432917|7432949
30942;7433081|7433111|7432873
30943;7433107|7433098|7432929
30944;7432955|7433018|7432943
30945;7433095|7433005|7432935
30946;7433106|7432975|7433044
30947;7432919|7433096|7432877
30948;7433046|7432945|7432877
30949;7433099|7433012|7432911
30950;7432954|7432981|7432985
30951;7432991|7433053|7432980
30952;7432894|7432921|7432961
30953;7432882|7433062|7432954
30954;7432879|7432966|7433017
30955;7433099|7432965|7432876
30956;7432875|7432874|7433051
30957;7432924|7433031|7432909
30958;7433034|7433004|7433062
30959;7432931|7432908|7432882
30960;7433111|7432865|7433075
30961;7433067|7432977|7432945
30962;7432896|7432919|7433062
30963;7432903|7432916|7433091
30964;7432905|7432958|7432920
30965;7432986|7432865|7433067
30966;7432952|7432967|7432907
30967;7433083|7432967|7433082
30968;7432951|7432963|7433097
30969;7433007|7432957|7433010
30970;7433000|7432908|7432935
30971;7433079|7433014|7433102
30972;7432879|7432908|7433071
30973;7432936|7432882|7432952
30974;7432983|7432989|7432884
30975;7432943|7432888|7433069
30976;7433089|7432949|7432922
30977;7432929|7433016|7432875
30978;7433062|7433023|7432941
30979;7433017|7433021|7432963
30980;7433023|7433101|7432894
30981;7432884|7432922|7432891
30982;7433076|7433112|7433093
30983;7433019|7433016|7433033
30984;7433058|7432888|7433028
30985;7433006|7433039|7432899
30986;7432961|7432941|7433034
30987;7433033|7432981|7433112
30988;7433072|7433054|7432880
30989;7433083|7432900|7433064
30990;7432937|7433047|7432877
30991;7433080|7433091|7432948
30992;7432965|7433051|7432877
30993;7433033|7433085|7433040
30994;7432879|7432963|7432899
30995;7432903|7432883|7433042
30996;7432875|7433099|7432997
30997;7433054|7432907|7432890
30998;7432875|7432991|7433065
30999;7433113|7432970|7433076
31000;7433099|7433038|7432986
31001;7432920|7432905|7432871
31002;7433012|7432963|7433026
31003;7432871|7433055|7433112
31004;7433052|7432882|7433090
31005;7432998|7432984|7432917
31006;7433105|7433009|7433005
31007;7432982|7432996|7433109
31008;7432958|7433040|7432999
31009;7432898|7433008|7433063
31010;7433105|7433090|7432866
31011;7432876|7433025|7433026
31012;7432918|7432866|7433090
31013;7432898|7432986|7433072
31014;7432996|7433107|7432979
31015;7432947|7433027|7433008
31016;7433002|7432976|7432963
31017;7432966|7432989|7433041
31018;7433051|7432892|7433067
31019;7433033|7432931|7433082
31020;7433079|7433092|7433080
31021;7432988|7432914|7433010
31022;7433035|7433067|7433107
31023;7433095|7432914|7432929
31024;7433074|7433093|7432884
31025;7433007|7433084|7432907
31026;7433022|7433070|7433036
31027;7433103|7433073|7433029
31028;7432990|7433006|7433094
31029;7433030|7433098|7432909
31030;7433043|7432867|7432955
31031;7433069|7433033|7433034
31032;7432909|7433099|7432947
31033;7433027|7433099|7432869
31034;7432915|7432973|7433016
31035;7433091|7432885|7432998
31036;7432910|7432883|7432960
31037;7433046|7432952|7433064
31038;7432973|7433048|7433004
31039;7432943|7433003|7433104
31040;7432914|7432989|7433100
31041;7432865|7432868|7432894
31042;7432906|7432880|7433056
31043;7432919|7433095|7432948
31044;7433112|7432978|7432990
31045;7432939|7433013|7432888
31046;7432892|7433088|7433039
31047;7432964|7432982|7432961
31048;7433044|7433067|7432901
31049;7432967|7433082|7433018
31050;7432970|7433053|7432964
31051;7433021|7433037|7432888
31052;7433106|7432953|7432903
31053;7432869|7433089|7432997
31054;7432885|7432877|7433068
31055;7433102|7432879|7432893
31056;7433030|7432908|7432889
31057;7433053|7433070|7432919
31058;7432972|7432999|7432901
31059;7432943|7433039|7432891
31060;7433093|7432880|7432954
31061;7433029|7432964|7433095
31062;7433021|7432988|7432949
31063;7433090|7432875|7432954
31064;7432946|7433081|7432941
31065;7432902|7433073|7433011
31066;7432995|7432888|7432922
31067;7433040|7433007|7433005
31068;7433021|7432907|7433077
31069;7432882|7433049|7433088
31070;7433040|7432932|7432982
31071;7433087|7432918|7433075
31072;7433073|7433031|7432888
31073;7432903|7433031|7432971
31074;7432931|7432917|7432896
31075;7432870|7432909|7432903
31076;7433073|7432925|7432993
31077;7432976|7433107|7433051
31078;7433065|7433044|7433011
31079;7433050|7432885|7433105
31080;7432998|7433020|7432938
31081;7433010|7433005|7433061
31082;7432871|7432905|7433018
31083;7432935|7432928|7432877
31084;7433091|7432870|7433075
31085;7432888|7432961|7432887
31086;7433084|7433063|7432991
31087;7432977|7432932|7433003
31088;7433014|7432873|7432932
31089;7432946|7432998|7432943
31090;7433000|7432899|7432877
31091;7432890|7433039|7433014
31092;7433076|7433042|7432994
31093;7432943|7432931|7432999
31094;7433071|7432940|7432967
31095;7432945|7433110|7432931
31096;7433099|7433042|7433093
31097;7432983|7433073|7433033
31098;7433061|7433067|7432957
31099;7433016|7432918|7433035
31100;7432902|7432931|7433048
31101;7433075|7432894|7432870
31102;7433093|7432927|7432966
31103;7432881|7432957|7432912
31104;7432963|7432945|7433025
31105;7432954|7432973|7432990
31106;7433033|7433111|7432989
31107;7432968|7432878|7433035
31108;7432966|7433025|7432895
31109;7432908|7433067|7432919
31110;7433017|7432897|7433023
31111;7433090|7432888|7433076
31112;7432919|7432949|7432974
31113;7433006|7433078|7432959
31114;7432913|7432920|7432875
31115;7432901|7432992|7433103
31116;7433004|7432951|7433052
31117;7432990|7432977|7433042
31118;7432949|7433054|7433001
31119;7432925|7433095|7433113
31120;7432947|7433026|7433093
31121;7432866|7432947|7432985
31122;7433018|7433108|7432899
31123;7433086|7432930|7432953
31124;7433088|7432882|7433097
31125;7432880|7433041|7432889
31126;7432867|7433068|7432924
31127;7433094|7432881|7433031
31128;7432879|7433112|7432997
31129;7433051|7433081|7433039
31130;7432886|7432880|7432934
31131;7432944|7432910|7432926
31132;7433015|7433026|7433076
31133;7432894|7432984|7432961
31134;7432902|7433063|7433104
31135;7433065|7432988|7433007
31136;7433049|7432932|7433013
31137;7432982|7433054|7432970
31138;7432877|7432868|7432959
31139;7433092|7432932|7433041
31140;7432965|7433074|7432984
31141;7432991|7432951|7432999
31142;7432904|7432921|7432922
31143;7432927|7432940|7433037
31144;7433039|7433085|7432980
31145;7432976|7433036|7432984
31146;7432987|7433079|7433070
31147;7433069|7432871|7433020
31148;7433011|7432960|7432867
31149;7432922|7433082|7433101
31150;7433097|7433040|7432964
31151;7433023|7432904|7432880
31152;7432936|7433093|7433027
31153;7433044|7432876|7432907
31154;7433078|7433073|7432958
31155;7433088|7432998|7433067
31156;7433057|7432892|7432936
31157;7432891|7433109|7432998
31158;7433032|7432971|7432982
31159;7432870|7432927|7432989
31160;7432965|7432944|7432871
31161;7432894|7432875|7432878
31162;7433026|7433054|7433013
31163;7433037|7433108|7432929
31164;7433057|7432927|7432884
31165;7433101|7432991|7433012
31166;7432986|7433079|7433112
31167;7433006|7433017|7432910
31168;7433030|7433032|7432953
31169;7432873|7432882|7432958
31170;7432961|7432893|7432996
31171;7433022|7432910|7432868
31172;7432891|7433003|7432925
31173;7433089|7432999|7433083
31174;7433043|7433095|7432942
31175;7432900|7432989|7432956
31176;7433038|7433028|7432951
31177;7433095|7432993|7432955
31178;7433032|7432919|7433093
31179;7433008|7433098|7432887
31180;7433035|7433081|7432875
31181;7432974|7433038|7433067
31182;7433042|7432991|7432871
31183;7433102|7433083|7432965
31184;7433098|7433019|7433021
31185;7432970|7433002|7432909
31186;7432964|7432923|7433005
31187;7432974|7433032|7432919
31188;7432896|7433047|7433041
31189;7433107|7432904|7433056
31190;7432906|7433038|7432909
31191;7433099|7432987|7432964
31192;7432978|7432973|7432952
31193;7433071|7432920|7433035
31194;7432996|7433101|7432960
31195;7432911|7432922|7432879
31196;7433027|7432955|7432901
31197;7433006|7432979|7433019
31198;7432895|7433026|7433028
31199;7433049|7433036|7432944
31200;7432870|7433090|7433113
31201;7433004|7432994|7432916
31202;7432907|7432882|7432899
31203;7432886|7432908|7433055
31204;7433057|7432992|7432927
31205;7433039|7432973|7433077
31206;7432948|7433100|7432913
31207;7432898|7433009|7432983
31208;7432933|7433036|7432944
31209;7432913|7433003|7433045
31210;7433010|7432875|7432965
31211;7433102|7432899|7432962
31212;7433090|7432893|7432951
31213;7432927|7432898|7432890
31214;7432937|7432933|7432948
31215;7433035|7432983|7433001
31216;7432946|7432971|7432954
31217;7432922|7432947|7433109
31218;7432903|7432935|7432940
31219;7432904|7432962|7433053
31220;7432943|7432959|7432955
31221;7432969|7433015|7433041
31222;7432905|7433016|7433022
31223;7432868|7432959|7433044
31224;7432889|7432954|7433014
31225;7432949|7432964|7432991
31226;7432927|7433062|7433022
31227;7433089|7432998|7433054
31228;7432956|7433060|7433032
31229;7433013|7433019|7433094
31230;7432894|7433010|7433071
31231;7433087|7432923|7433020
31232;7433036|7432986|7433093
31233;7433055|7432961|7432982
31234;7432943|7432923|7432913
31235;7432892|7432930|7433048
31236;7433058|7433093|7432902
31237;7432871|7432918|7432945
31238;7432949|7432877|7433094
31239;7433064|7432898|7432879
31240;7433053|7432886|7433065
31241;7433041|7432900|7433024
31242;7432904|7432923|7433088
31243;7432961|7433026|7433085
31244;7433037|7433034|7433067
31245;7432886|7433083|7433037
31246;7432898|7432994|7433035
31247;7432952|7433070|7432982
31248;7433052|7433089|7433014
31249;7432869|7433045|7433000
31250;7433107|7432934|7433008
31251;7432913|7433031|7432870
31252;7432983|7432871|7433066
31253;7432919|7433074|7432969
31254;7432874|7432885|7433113
31255;7432931|7432950|7432902
31256;7433079|7432930|7432927
31257;7432948|7433063|7433052
31258;7432902|7433044|7433055
31259;7432998|7432927|7433098
31260;7433037|7432924|7432917
31261;7432866|7432966|7432933
31262;7433088|7432958|7432888
31263;7433037|7433023|7432885
31264;7432918|7432912|7432921
31265;7433077|7432874|7432984
31266;7433039|7432938|7432910
31267;7432968|7433007|7432961
31268;7432868|7432996|7432877
31269;7433053|7432892|7433097
31270;7432976|7433077|7433112
31271;7433061|7432991|7432989
31272;7432893|7433057|7433002
31273;7432920|7433073|7432967
31274;7432941|7432893|7433014
31275;7433051|7432913|7432991
31276;7432870|7433103|7432881
31277;7432908|7432955|7432995
31278;7432896|7432931|7432982
31279;7432916|7433013|7433099
31280;7433026|7432935|7433032
31281;7432873|7432968|7432946
31282;7433044|7432910|7432881
31283;7433095|7433088|7432975
31284;7433027|7432948|7432894
31285;7432909|7433058|7432936
31286;7433045|7433111|7432946
31287;7432965|7432927|7432994
31288;7433003|7432964|7432872
31289;7433067|7432952|7432983
31290;7433044|7433068|7432997
31291;7432996|7433072|7432984
31292;7432873|7433015|7433034
31293;7433019|7433004|7432974
31294;7432917|7432919|7433006
31295;7432948|7433004|7432931
31296;7433090|7432871|7433088
31297;7432894|7432910|7433033
31298;7432877|7433011|7432930
31299;7432975|7433058|7432995
31300;7432878|7433038|7433010
31301;7432954|7432873|7433045
31302;7432950|7433072|7432907
31303;7432947|7433011|7433009
31304;7432893|7433051|7433032
31305;7432944|7432866|7432979
31306;7432960|7432974|7432918
31307;7432970|7433041|7433101
31308;7433100|7432889|7432999
31309;7433048|7432875|7432895
31310;7432971|7432929|7433098
31311;7433076|7432969|7433094
31312;7433052|7432888|7433055
31313;7432935|7432990|7433038
31314;7433050|7433088|7433096
31315;7432926|7433054|7432889
31316;7432981|7432869|7432912
31317;7432901|7433059|7433078
31318;7432988|7433101|7432994
31319;7432974|7432870|7432930
31320;7432877|7433085|7432890
31321;7432951|7433089|7433012
31322;7433091|7433087|7433066
31323;7432925|7432896|7433102
31324;7433008|7432907|7433106
31325;7433006|7432948|7432872
31326;7433006|7432997|7432914
31327;7433050|7432984|7432971
31328;7432920|7432950|7432997
31329;7432981|7433088|7432926
31330;7432944|7433084|7432892
31331;7432994|7433084|7432960
31332;7432995|7432935|7432882
31333;7433056|7432930|7433067
31334;7432925|7432933|7433003
31335;7433046|7432974|7432865
31336;7433028|7433096|7432972
31337;7433046|7433039|7433061
31338;7433040|7432974|7432938
31339;7432949|7432902|7432938
31340;7432953|7432972|7432921
31341;7432901|7433023|7432984
31342;7432899|7433020|7432982
31343;7432922|7433090|7432913
31344;7432951|7433006|7433080
31345;7433077|7433036|7432977
31346;7432952|7433013|7432969
31347;7432961|7432970|7433068
31348;7433112|7433078|7433086
31349;7432967|7432911|7432871
31350;7432987|7432888|7432904
31351;7433025|7433063|7433012
31352;7433051|7433098|7433022
31353;7433012|7432941|7432983
31354;7432998|7432895|7432981
31355;7433104|7433063|7433083
31356;7433038|7432963|7433021
31357;7433071|7432883|7433059
31358;7432897|7433007|7433027
31359;7433041|7432883|7433032
31360;7433016|7433061|7432914
31361;7433015|7432934|7432993
31362;7432986|7432922|7432977
31363;7432955|7433096|7433005
31364;7433033|7433025|7433060
31365;7433063|7433075|7432891
31366;7432866|7433056|7433083
31367;7432962|7433105|7433038
31368;7432942|7432913|7433095
31369;7432873|7432906|7432881
31370;7433058|7432970|7432906
31371;7432954|7432918|7432960
31372;7432942|7433106|7432947
31373;7432900|7432917|7433022
31374;7433077|7432948|7433012
31375;7433036|7432949|7433075
31376;7433061|7432968|7433047
31377;7433047|7432865|7433016
31378;7433086|7432940|7432963
31379;7432909|7433012|7433091
31380;7433100|7433103|7433022
31381;7433043|7433092|7432983
31382;7432884|7432956|7432978
31383;7433081|7432994|7432980
31384;7432899|7433098|7432914
31385;7432891|7432951|7433034
31386;7432870|7433083|7432953
31387;7433084|7433021|7432916
31388;7433049|7432985|7432953
31389;7433095|7432934|7433034
31390;7432888|7433098|7433109
31391;7432910|7432900|7432936
31392;7433080|7433009|7432866
31393;7433068|7433063|7433095
31394;7433084|7432973|7432962
31395;7432935|7432919|7432910
31396;7432985|7433003|7433053
31397;7432932|7433037|7433070
31398;7432966|7433020|7433053
31399;7432956|7433000|7433084
31400;7432970|7433095|7433007
31401;7432961|7432912|7432904
31402;7433085|7432922|7432921
31403;7433057|7433066|7433076
31404;7432899|7433055|7432967
31405;7432933|7432899|7433072
31406;7432871|7432970|7432946
31407;7433009|7433012|7432902
